"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0109342314145743,0.656533014786476,0.963,0.79,1,"BAALC"
0.0111594551238791,2.44778359533245,0.296,0.111,1,"SFT2D3"
0.0111691844132299,-1.70024386898891,0.259,0.494,1,"NKD1"
0.0113208073742745,-1.95153390433966,0.148,0.37,1,"IRF5"
0.0115388537869876,-0.516508929991092,0.926,0.938,1,"GATA2"
0.0115669100615952,1.40779504563324,0.519,0.247,1,"C12orf52"
0.0116319460418581,1.21103407322339,0.667,0.37,1,"MARCH1"
0.0116387780068924,-1.39142873997292,0.222,0.543,1,"HPGD"
0.0116542540049799,1.01324847888313,0.593,0.568,1,"RAB7L1"
0.0116760908084847,-1.26896152520055,0.37,0.432,1,"TNFRSF11B"
0.0117010601865965,0.897652365276839,0.704,0.728,1,"LOC100506190"
0.0117515036753262,-4.04982039760541,0.037,0.259,1,"CCM2"
0.0117996550993629,-1.01882862653285,0.778,0.753,1,"OXCT1"
0.0118936066843922,-0.883938256055888,0.815,0.864,1,"PHLDA1"
0.0119428929815341,-2.21859512178709,0.222,0.321,1,"ZNF589"
0.0120069821956102,-1.2820043095397,0.333,0.568,1,"NABP1"
0.0120095973722093,1.06893377810992,0.519,0.235,1,"MED27"
0.0120377835788094,0.972407028505205,0.704,0.481,1,"TMCC1"
0.0123314020774584,0.857468658678467,0.519,0.21,1,"SSPN"
0.0124813935004295,0.656507238001926,0.444,0.481,1,"UNC13B"
0.0125409493342181,-1.09568590298063,0.37,0.593,1,"SLITRK6"
0.0126133689214538,-2.81458184654053,0.074,0.296,1,"LRRC19"
0.0126241145418918,-0.912096786695666,0.407,0.704,1,"EDIL3"
0.0126403594213097,-1.92956506917596,0.222,0.531,1,"SOX6"
0.0126520694602106,1.03688030839531,0.667,0.37,1,"CHMP7"
0.0126678670083482,-0.51430135980591,0.815,0.556,1,"TMEM170B"
0.0126964046802378,1.97320743985193,0.333,0.111,1,"LOC100506388"
0.0128427435265386,-1.7035231710465,0.037,0.259,1,"C14orf79"
0.012867722273617,1.7010235273773,0.481,0.432,1,"TINCR"
0.0128691464458914,-1.98857727176539,0.481,0.568,1,"KGFLP1"
0.0130278323718543,1.6801738751824,0.667,0.321,1,"POMT2"
0.0131455062030183,-0.549067661253249,0.667,0.84,1,"CFI"
